               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.029011,            0.049257,            0.003932,             0.90688,             0.94625,             0.96736,             0.69827,            0.020058,            0.024264,           0.0011364,            0.014032,            0.014032,            0.014032
                  76,            0.028845,            0.048521,           0.0039846,             0.89826,             0.93716,              0.9635,             0.69163,            0.020009,            0.024165,           0.0011479,            0.013889,            0.013889,            0.013889
                  77,            0.029013,            0.049099,           0.0038487,              0.9285,              0.9263,             0.96726,             0.69832,            0.019997,            0.024268,           0.0010612,            0.013744,            0.013744,            0.013744
                  78,            0.028651,            0.048748,           0.0037196,                0.92,             0.93374,             0.96767,             0.70641,            0.019845,            0.023954,           0.0010281,            0.013599,            0.013599,            0.013599
                  79,            0.028661,            0.048381,           0.0038227,             0.91526,             0.93342,             0.97001,             0.71021,             0.01979,            0.023778,           0.0010726,            0.013454,            0.013454,            0.013454
                  80,            0.028526,            0.049025,           0.0039132,              0.9289,             0.92351,             0.96823,              0.7078,            0.019608,            0.023795,             0.00108,            0.013307,            0.013307,            0.013307
                  81,            0.028683,            0.048906,           0.0039704,             0.92654,             0.92869,             0.96896,             0.70695,            0.019747,            0.023892,           0.0010858,            0.013159,            0.013159,            0.013159
                  82,             0.02845,            0.048941,           0.0038052,             0.90781,             0.93618,             0.96619,             0.70699,            0.019592,            0.023635,          0.00099482,            0.013011,            0.013011,            0.013011
                  83,            0.028306,            0.048616,           0.0037032,             0.93927,             0.92157,             0.97081,             0.71032,            0.019453,            0.023369,          0.00094993,            0.012862,            0.012862,            0.012862
                  84,            0.028441,            0.047101,           0.0035726,             0.93471,             0.92068,             0.97004,             0.71558,             0.01945,             0.02355,           0.0010217,            0.012712,            0.012712,            0.012712
                  85,            0.028143,            0.048052,           0.0035788,             0.93813,              0.9226,             0.97191,             0.71218,            0.019519,            0.023336,          0.00097637,            0.012562,            0.012562,            0.012562
                  86,            0.027884,            0.047797,           0.0036413,             0.94298,             0.92983,             0.97484,             0.71966,            0.019296,            0.023269,          0.00090077,            0.012411,            0.012411,            0.012411
                  87,            0.027927,            0.047402,            0.003781,             0.94703,             0.92877,             0.97499,             0.72094,             0.01915,             0.02313,          0.00091229,             0.01226,             0.01226,             0.01226
                  88,            0.027745,            0.047858,           0.0035911,             0.92547,             0.94395,             0.97475,             0.72184,            0.019064,            0.022878,          0.00092806,            0.012108,            0.012108,            0.012108
                  89,             0.02793,            0.048004,           0.0034277,             0.93298,              0.9361,             0.97409,             0.71902,            0.018986,             0.02286,          0.00092699,            0.011955,            0.011955,            0.011955
                  90,            0.027635,            0.047983,           0.0034174,             0.93821,             0.93852,             0.97444,             0.72786,            0.018949,            0.022872,          0.00086359,            0.011802,            0.011802,            0.011802
                  91,            0.027505,            0.047539,           0.0035879,             0.93177,              0.9443,             0.97697,             0.72611,            0.018851,            0.022587,          0.00084962,            0.011649,            0.011649,            0.011649
                  92,            0.027518,            0.048049,           0.0034354,             0.94949,             0.91899,             0.97485,             0.72586,            0.018942,            0.022959,          0.00090504,            0.011495,            0.011495,            0.011495
                  93,            0.027642,            0.047508,           0.0035812,             0.94191,              0.9421,             0.97686,             0.73206,            0.018767,            0.022443,          0.00080869,            0.011341,            0.011341,            0.011341
                  94,            0.027659,              0.0477,           0.0035108,             0.92139,             0.95481,             0.97688,             0.72971,            0.018784,            0.022476,          0.00087063,            0.011186,            0.011186,            0.011186
                  95,            0.027278,            0.046982,           0.0035323,             0.93561,             0.95065,             0.97881,             0.73132,            0.018667,            0.022503,          0.00079508,            0.011032,            0.011032,            0.011032
                  96,            0.027032,            0.046968,           0.0035196,              0.9458,             0.93992,             0.97877,             0.73368,            0.018621,            0.022406,          0.00077573,            0.010877,            0.010877,            0.010877
                  97,            0.027241,            0.047015,           0.0033705,             0.94593,             0.95263,             0.98051,             0.73386,            0.018466,            0.022133,          0.00075312,            0.010722,            0.010722,            0.010722
                  98,            0.027278,            0.047086,           0.0034733,             0.92629,             0.95904,             0.97953,             0.73541,            0.018447,             0.02208,          0.00070735,            0.010566,            0.010566,            0.010566
                  99,            0.026828,            0.046856,           0.0032757,              0.9353,             0.95356,             0.98096,             0.73578,            0.018381,            0.022064,          0.00074526,            0.010411,            0.010411,            0.010411
                 100,            0.026883,            0.046714,           0.0034269,             0.93704,             0.95643,             0.98114,              0.7408,            0.018297,            0.021887,          0.00073423,            0.010256,            0.010256,            0.010256
                 101,            0.026686,            0.045942,           0.0031756,             0.93512,             0.95775,             0.98157,             0.74262,            0.018219,            0.021789,          0.00067944,              0.0101,              0.0101,              0.0101
                 102,            0.026817,            0.045865,           0.0034435,             0.93461,             0.96127,             0.98066,             0.74206,            0.018159,            0.021826,          0.00066207,           0.0099445,           0.0099445,           0.0099445
                 103,            0.026659,            0.046013,           0.0033213,             0.94313,              0.9548,             0.98139,             0.74667,            0.018028,            0.021786,          0.00068394,            0.009789,            0.009789,            0.009789
                 104,            0.026554,            0.046416,           0.0033117,             0.94507,             0.95686,             0.98219,             0.74659,             0.01798,            0.021617,          0.00071489,           0.0096336,           0.0096336,           0.0096336
                 105,             0.02653,            0.045778,           0.0031779,              0.9472,             0.95617,             0.98232,             0.74441,            0.017906,            0.021567,          0.00068001,           0.0094784,           0.0094784,           0.0094784
                 106,             0.02623,             0.04612,           0.0031195,             0.95317,             0.95146,             0.98232,              0.7506,            0.017856,            0.021388,          0.00061739,           0.0093233,           0.0093233,           0.0093233
                 107,            0.026256,             0.04532,           0.0031238,             0.94511,             0.95633,             0.98281,             0.74909,            0.017812,            0.021375,          0.00065997,           0.0091683,           0.0091683,           0.0091683
                 108,            0.026457,            0.046013,           0.0032402,             0.94807,             0.95997,             0.98251,             0.75182,             0.01777,            0.021409,          0.00064302,           0.0090136,           0.0090136,           0.0090136
                 109,            0.026225,            0.045898,           0.0032203,             0.95082,             0.95872,             0.98373,             0.75358,            0.017792,            0.021372,          0.00062289,           0.0088592,           0.0088592,           0.0088592
                 110,             0.02607,            0.045518,           0.0031743,             0.95388,             0.95492,             0.98384,             0.75485,            0.017714,             0.02127,          0.00063703,           0.0087051,           0.0087051,           0.0087051
                 111,            0.026117,             0.04545,            0.003101,             0.94812,             0.96038,             0.98309,             0.75562,            0.017706,            0.021173,          0.00062394,           0.0085513,           0.0085513,           0.0085513
